11,220,2,1,8,19,12,27,167,26,0,2,43,102,91,11,34,3,0,7,66,50,27,9,0,0,0,1,38,7,3,36,26,1,0,2,17,9,1,102,167,25,3,22,139,38,29,28,34,3,4,90,44,13,21,41,31,14,2,13,38,5,3,17,8,2,1,19,4,8,8,167,167,0,0,1,143,56,11,73,67,18,9,22,40,2,1,3,54,69,8,16,63,1,1,3,2,3,2,48,0,0,1,57,47,0,0,0,10,5,1,23,29,10,21,16,6,7,12,11,10,13,8,8,34,4,3,6,1,0,0,37
25,64,2,0,87,3,0,1,52,5,2,1,6,0,0,0,47,29,60,37,42,0,0,0,10,15,69,122,1,0,0,2,15,25,127,40,80,22,1,7,88,1,0,0,30,1,0,4,127,18,8,10,127,5,0,11,45,9,6,32,8,0,0,34,93,17,28,18,34,21,24,34,96,2,0,0,38,4,0,8,127,9,1,4,127,11,0,5,45,1,0,9,14,0,0,8,127,4,1,1,0,1,14,71,118,1,0,0,35,0,0,11,127,10,1,4,127,4,0,1,39,2,1,9,13,0,0,1,127,11,0,2
24,136,2,0,0,0,0,0,0,0,49,17,3,0,0,1,7,5,46,29,26,0,0,3,12,10,50,67,65,0,3,1,11,7,2,54,4,1,123,110,12,0,25,8,60,10,10,37,19,0,6,20,61,3,1,33,50,1,1,19,123,15,5,15,28,6,0,34,1,0,93,123,123,108,58,0,65,5,3,34,106,29,0,8,74,15,0,9,77,4,0,2,123,93,11,15,19,14,0,1,7,3,6,0,23,114,123,5,70,14,2,2,22,29,8,7,85,20,1,10,43,1,0,0,123,68,1,13,74,16,0,0
24,136,2,0,72,85,1,0,94,113,4,3,34,7,0,0,112,97,1,3,24,11,2,1,45,28,5,2,2,38,85,15,26,16,28,2,22,11,0,0,121,121,14,29,70,18,0,0,67,46,0,2,76,45,1,1,63,18,0,12,121,121,121,8,4,1,11,61,17,11,0,13,121,15,0,3,65,5,1,8,52,9,1,17,39,3,3,14,55,26,9,47,72,10,8,5,2,1,121,121,1,1,8,57,72,1,5,4,12,12,47,55,13,0,0,1,2,2,25,46,10,0,0,1,0,0,33,25,0,0,18,12
24,147,2,0,2,0,91,102,67,13,2,0,35,2,3,25,38,3,0,7,33,2,0,11,39,0,0,3,132,30,5,6,6,2,0,3,1,0,3,15,80,138,108,1,52,2,0,3,44,33,5,9,50,4,0,11,40,0,0,1,138,30,0,8,32,4,0,0,4,24,54,0,0,27,66,4,53,55,62,4,1,5,4,10,45,14,27,42,20,0,0,0,138,27,2,24,18,0,0,0,0,72,138,0,0,0,0,0,1,75,138,26,4,0,0,0,19,12,73,138,66,0,0,0,138,14,3,16,9,0,0,0
23,158,2,0,0,0,2,1,86,62,0,0,119,45,0,0,92,62,0,0,108,63,7,0,0,0,0,0,0,7,15,0,0,0,0,0,6,0,0,0,127,120,11,8,127,49,0,0,55,49,5,23,94,23,0,0,0,0,39,33,0,1,1,0,0,0,27,14,34,1,0,0,119,119,7,22,93,3,0,0,19,26,72,104,13,0,0,0,1,5,127,103,0,0,0,0,0,0,127,66,20,5,0,0,62,68,1,1,14,6,1,0,21,19,15,6,0,11,44,11,13,12,76,14,0,0,32,15,0,0,105,20
23,158,2,0,5,31,50,4,0,0,121,27,20,28,9,0,0,0,143,35,1,3,11,0,0,0,143,22,0,1,11,1,1,9,143,6,8,14,17,0,0,0,60,12,63,115,68,0,0,0,67,19,9,69,143,0,0,0,59,7,0,19,143,6,0,0,40,3,26,1,7,21,15,6,32,20,143,29,7,0,0,0,5,61,93,27,47,0,0,0,0,8,2,3,40,12,3,0,0,0,22,0,3,30,110,1,0,7,143,0,0,0,2,0,0,57,116,0,0,0,0,0,0,14,5,0,0,5,2,0,0,0
27,222,2,0,2,0,0,0,20,125,32,13,73,11,0,0,1,17,19,60,27,4,1,4,45,31,4,13,34,33,6,7,32,19,5,23,21,6,0,0,52,125,47,25,125,21,0,0,8,16,28,94,46,4,0,1,76,125,8,6,9,0,0,0,15,75,88,64,46,67,0,0,64,49,0,2,125,76,0,0,4,42,27,36,17,2,0,0,55,125,19,7,3,4,1,1,118,125,61,8,27,81,9,3,18,6,0,1,18,16,6,3,10,37,24,20,2,2,0,0,24,117,53,4,16,16,6,6,87,85,13,2
38,247,2,1,126,126,3,0,0,0,0,1,120,123,6,0,0,0,22,57,51,49,1,0,0,0,62,87,10,3,0,0,41,77,29,21,126,126,3,1,4,13,2,3,33,14,3,3,18,84,98,73,92,9,0,0,1,11,124,126,16,0,0,0,45,117,38,43,30,70,6,4,12,42,23,6,26,32,11,16,60,70,11,5,126,52,5,2,3,6,8,42,21,1,0,0,19,20,4,9,2,6,24,11,17,45,20,4,9,20,8,9,19,40,41,42,43,12,5,0,0,1,12,32,3,0,0,0,0,0,0,2
38,247,2,0,14,9,108,44,5,0,4,16,2,19,124,29,1,1,15,13,12,88,124,13,1,0,3,3,3,51,124,49,0,0,0,0,7,1,4,12,16,18,39,33,8,9,18,10,6,30,105,52,124,56,20,3,1,2,28,86,95,52,112,19,0,0,0,8,67,23,17,16,3,5,19,24,7,111,120,24,5,8,8,6,124,124,66,0,0,1,13,27,122,25,5,2,0,1,41,42,11,7,1,0,0,0,0,2,2,46,13,0,0,1,1,1,8,18,7,0,0,9,56,15,7,1,0,0,0,9,124,42
40,150,2,0,0,0,0,1,2,22,53,2,116,0,0,0,1,11,7,33,136,0,0,0,0,0,0,72,34,0,0,0,0,0,0,13,0,15,65,46,2,0,0,0,97,24,46,21,0,0,0,15,136,31,5,0,0,0,0,73,54,0,0,0,0,0,5,37,9,25,80,59,0,0,42,22,11,71,136,31,0,0,61,19,93,124,44,0,0,0,99,29,23,4,0,0,0,0,124,36,0,1,9,0,0,0,109,24,1,5,12,0,0,0,136,25,3,19,6,0,0,0,136,24,0,22,32,0,0,0,136,13
50,177,2,1,1,0,8,26,145,13,0,0,92,67,48,26,52,16,2,3,145,47,2,0,0,0,0,2,54,12,6,70,106,0,0,0,3,3,13,20,113,31,4,8,54,33,59,23,17,9,4,14,145,25,2,0,0,0,0,5,96,5,1,26,145,5,0,5,10,2,1,11,100,45,7,16,78,3,0,2,8,14,9,31,145,6,0,0,0,0,0,12,91,4,0,28,93,0,0,4,2,1,0,11,42,15,59,20,62,2,0,2,4,7,12,14,145,0,0,0,0,0,0,28,75,0,0,10,50,1,0,20
62,81,2,0,5,8,6,35,44,4,5,3,20,27,6,4,6,3,10,34,54,12,0,0,3,2,24,142,32,1,0,0,10,13,114,142,13,0,0,1,46,41,7,8,43,2,0,0,10,13,3,15,115,16,0,1,27,12,6,14,142,22,0,0,24,10,18,71,21,9,32,42,32,34,13,18,63,14,9,4,12,9,4,19,132,14,0,0,48,11,0,2,142,20,0,0,45,31,8,9,2,7,142,94,5,0,0,0,13,57,94,97,12,0,0,0,48,66,48,43,36,3,0,0,142,36,2,10,85,20,0,3
68,165,2,0,0,21,61,97,50,0,0,0,100,0,6,128,115,0,0,26,128,0,3,12,14,5,0,62,38,0,1,9,20,11,3,32,0,5,5,37,65,14,1,0,49,4,2,111,128,9,0,13,128,15,2,17,32,7,0,71,42,24,15,24,27,14,4,23,0,0,0,1,25,85,41,1,10,33,34,67,128,30,8,1,118,128,35,18,9,0,0,3,17,100,43,12,1,0,0,0,2,15,19,9,8,31,25,3,4,102,30,8,4,2,8,3,1,128,26,1,0,0,0,0,0,74,13,0,2,10,2,0
68,165,2,0,2,10,1,0,0,57,40,0,0,0,0,0,1,130,63,0,2,0,2,2,2,105,72,6,4,7,15,5,3,30,52,7,9,0,0,0,19,73,65,25,12,0,0,0,107,147,49,17,127,40,8,2,9,44,48,61,18,67,76,6,1,0,0,1,32,33,5,19,57,11,5,14,50,10,0,20,147,28,3,11,147,42,0,0,37,6,3,40,50,35,13,0,0,4,3,8,24,9,1,8,56,2,2,14,24,2,0,8,147,8,2,15,147,0,0,0,47,2,6,110,39,0,0,0,0,10,55,38
70,228,2,0,77,26,4,36,36,2,0,6,11,5,3,83,76,1,1,24,105,51,2,4,1,0,3,39,127,48,0,1,1,0,0,15,43,24,3,19,27,8,4,26,20,6,5,78,127,12,2,16,127,59,3,6,10,4,1,26,127,72,1,0,0,0,0,12,28,2,3,7,31,21,15,62,19,5,5,50,99,49,41,35,127,24,6,13,12,4,6,39,127,22,0,0,0,0,0,25,29,8,11,13,39,24,6,12,7,0,0,2,88,76,52,33,127,0,0,0,4,6,19,127,127,1,0,0,0,0,0,55
73,151,2,0,60,1,0,13,44,5,0,13,92,5,9,20,66,23,4,34,11,102,88,29,58,8,0,0,8,52,118,13,0,0,0,0,40,24,63,29,13,10,3,4,118,45,62,21,7,3,1,12,64,118,118,19,4,1,0,1,62,55,82,32,10,0,0,3,7,33,111,118,41,0,0,0,118,14,15,58,29,0,0,35,104,12,26,33,12,0,0,18,73,2,1,8,17,4,0,29,0,3,10,78,82,0,0,0,118,0,1,62,87,0,0,33,98,0,1,7,23,15,1,40,40,3,0,3,13,7,3,33
73,159,2,0,18,21,97,109,36,0,0,0,137,70,41,33,11,0,0,0,55,83,87,35,4,0,0,0,48,45,52,38,24,0,0,0,14,2,18,102,137,0,0,0,137,20,4,29,59,1,0,3,107,9,6,25,34,10,1,7,81,3,0,6,43,19,2,14,8,2,2,23,137,41,2,0,137,30,3,13,79,9,0,10,88,13,5,14,36,40,5,20,65,14,7,9,19,5,3,21,1,17,22,26,60,27,11,2,63,123,43,15,16,1,0,0,21,67,57,21,9,0,0,0,13,61,35,1,0,3,0,1
78,52,2,0,5,0,0,0,1,9,127,74,9,0,0,0,2,22,127,39,121,0,0,0,1,11,42,69,48,1,1,11,14,6,0,9,61,34,15,4,0,3,33,39,53,24,58,49,1,4,51,22,127,10,8,5,0,0,6,48,99,5,2,9,15,0,0,7,70,79,84,28,5,0,0,4,82,55,92,97,12,9,8,19,127,19,26,44,12,8,4,28,118,0,0,1,18,0,0,21,49,7,26,65,63,1,0,17,29,2,7,28,33,47,65,48,40,0,0,6,17,41,54,126,40,0,0,0,7,1,16,127
81,46,2,0,0,22,5,0,1,54,11,0,0,1,1,5,107,111,5,0,0,8,30,53,111,28,0,0,6,14,88,104,21,11,2,0,3,0,0,0,0,111,51,3,55,26,26,24,22,95,31,13,16,38,64,100,52,24,1,2,17,38,96,86,1,1,0,1,26,0,0,18,23,111,32,12,111,8,2,2,4,44,67,63,48,55,2,10,30,83,39,23,27,89,26,3,4,91,12,5,6,1,1,91,56,5,1,3,12,0,0,7,14,43,66,24,54,10,0,0,0,20,69,110,18,16,23,24,24,111,44,23
81,46,2,0,33,28,18,4,0,6,11,23,29,35,26,23,1,1,27,17,112,17,17,24,0,0,26,26,114,10,0,0,0,0,0,4,30,68,114,45,8,0,0,2,90,84,53,54,8,2,2,12,89,38,51,100,17,9,3,5,114,19,0,0,1,0,0,2,114,15,21,44,73,6,0,12,49,5,8,45,55,20,40,48,39,3,2,16,28,62,81,73,109,1,0,0,1,0,4,110,107,0,0,3,38,56,11,24,0,0,2,17,41,114,75,0,7,0,0,1,23,81,82,77,19,0,0,0,0,0,26,114
