2,233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,10,3,4,14,3,0,0,0,67,5,1,2,27,8,1,12,5,7,6,25,104,21,1,1,133,60,21,16,18,7,0,40,42,46,35,71,55,33,11,18,133,80,14,11,80,99,19,36,51,24,8,21,133,133,13,10,133,6,1,6,51,14,7,133,92,11,2,18,133,57,24,114,74,15,5,49,56,44,16,85,36,17,34,104,67,34,6,3
4,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,13,8,25,16,0,0,1,124,28,6,27,8,0,0,5,35,9,12,115,59,0,0,2,98,26,20,20,9,0,0,6,42,123,81,106,19,3,11,13,124,107,66,97,11,1,4,31,108,12,45,124,43,11,8,45,104,33,63,92,26,20,1,9,43,25,6,12,48,64,85,113,109,53,11,23,11,7,22,99,57,15,5,29,30,29,23,65,53,8,9,53,38,42,4,18
4,228,2,0,84,3,13,17,12,6,40,113,35,36,36,61,11,3,61,83,70,25,23,130,47,11,3,44,95,23,14,130,66,5,6,38,112,38,43,42,87,17,17,32,130,96,10,33,71,10,28,71,63,44,12,88,130,63,16,30,22,9,3,11,30,16,35,48,11,10,21,18,73,79,53,41,130,26,4,15,30,25,15,92,39,4,2,39,51,1,1,12,0,0,0,0,2,0,1,3,3,0,0,8,23,7,14,19,0,0,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,56,2,2,123,15,7,68,17,0,0,2,0,1,82,121,15,2,0,0,3,21,123,105,3,0,0,0,6,22,123,67,0,0,0,0,123,4,1,16,26,13,3,49,14,3,8,28,60,83,7,7,123,60,66,11,3,12,7,31,32,23,123,112,31,11,10,16,123,0,0,0,16,18,10,106,21,11,5,20,59,38,5,6,123,21,2,2,1,14,45,48,16,0,0,5,21,111,123,34,16,0,0,0,0,0,0,8,2,0,0,2,3,0,0,0,4,0,0,0,0,6,8,4,0,0,0,0,0,25,32,0
9,94,2,0,0,0,0,0,2,12,81,98,21,30,1,1,7,17,30,15,19,51,8,10,0,0,0,0,8,5,22,29,0,0,0,3,28,1,0,0,0,5,126,148,148,34,0,0,2,7,49,120,103,46,8,5,0,1,10,23,24,13,41,47,0,0,0,12,148,33,0,0,1,0,5,41,148,58,0,0,0,0,5,39,82,1,0,0,0,2,39,74,77,3,5,10,0,0,1,45,148,34,1,3,1,0,0,0,148,33,0,0,1,1,3,10,39,2,0,0,4,8,23,61,100,1,0,0,0,0,0,65
14,54,2,0,90,2,0,0,0,2,19,78,121,2,0,0,0,8,23,121,8,0,0,4,14,108,71,25,1,2,1,10,13,41,38,2,118,79,0,0,0,0,0,23,121,23,1,0,0,2,10,61,19,14,44,22,7,33,25,13,4,26,64,12,2,7,13,3,69,34,0,0,0,0,8,54,121,46,0,0,0,0,0,36,64,59,23,2,0,8,6,4,1,17,48,8,10,96,22,0,97,50,0,0,0,0,6,41,101,108,0,0,0,27,39,13,16,28,0,0,0,121,121,2,0,1,0,0,1,121,113,0
15,146,2,1,1,0,0,0,6,36,12,1,10,51,34,7,11,17,4,1,44,133,84,36,8,2,3,1,9,21,77,133,60,0,0,0,20,4,0,1,5,9,3,3,133,127,29,1,0,1,0,6,44,106,78,14,6,0,0,2,7,9,9,82,133,1,0,0,28,9,8,15,6,0,0,6,133,14,2,4,2,0,4,102,66,14,13,9,6,4,18,68,9,7,8,25,133,29,0,2,21,13,4,10,22,7,0,1,83,1,0,3,10,1,3,68,122,4,0,0,5,8,10,81,16,0,0,0,133,85,0,5
16,67,2,0,0,0,1,41,71,20,2,0,0,1,3,30,65,30,4,0,2,29,68,19,10,26,4,0,0,9,119,64,4,10,1,0,0,0,0,2,27,119,112,5,29,3,1,7,19,54,77,21,119,119,38,1,1,2,3,9,15,67,116,90,20,3,0,0,16,8,0,0,0,73,119,64,119,7,0,0,0,2,40,89,119,28,0,0,0,1,10,66,33,14,4,12,25,52,49,22,34,93,6,0,0,3,6,11,98,94,0,0,0,0,0,14,119,25,1,0,0,2,13,52,6,2,6,9,4,37,57,17
21,114,2,1,10,0,0,0,18,63,8,10,144,0,0,0,0,2,3,33,99,6,0,0,11,10,2,9,144,115,0,0,2,2,1,7,32,1,0,0,22,45,10,12,144,12,0,0,0,1,3,20,128,5,0,0,1,27,16,29,144,45,0,0,0,8,56,110,65,17,0,0,17,20,1,5,144,47,0,0,0,4,3,11,118,3,0,0,0,31,15,28,136,5,1,4,14,39,41,44,64,35,2,10,5,1,0,0,117,33,0,0,1,13,7,11,73,2,0,0,4,33,13,49,73,5,1,9,27,21,28,50
21,45,2,0,112,1,0,2,29,8,10,57,18,40,13,24,33,7,4,3,1,11,39,87,18,0,0,0,2,12,65,48,2,0,0,0,111,3,0,0,2,4,32,66,140,73,26,29,3,2,10,33,18,42,75,140,7,0,0,0,0,22,67,84,10,0,0,0,128,1,0,0,1,1,3,55,140,17,3,10,1,0,0,41,88,10,38,134,17,0,0,3,1,7,82,73,4,1,0,0,105,3,0,0,0,0,2,58,140,7,0,0,0,0,0,95,95,1,4,22,26,16,2,28,30,9,14,12,15,20,3,8
