4,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,24,72,7,14,0,0,0,3,98,42,34,85,8,0,4,16,8,12,129,6,2,1,83,129,7,2,7,0,0,0,0,3,50,117,6,76,43,0,0,7,97,43,14,129,129,1,4,10,24,6,47,17,15,2,47,129,129,1,3,2,5,0,0,9,15,3,0,87,129,0,0,4,10,1,1,118,96,0,0,4,129,36,9,2,3,2,0,46,129,12,0
11,173,2,0,54,0,0,0,0,27,124,58,168,3,3,2,1,3,15,70,28,2,19,83,59,5,5,5,9,4,49,105,20,4,13,17,134,4,1,0,0,2,6,25,168,26,6,4,1,0,0,24,43,14,17,50,57,14,14,4,2,0,16,55,24,24,34,12,112,19,10,1,0,0,0,4,168,18,1,1,3,0,0,25,68,7,2,29,132,17,0,9,7,2,1,21,85,34,14,4,52,3,2,1,4,0,0,4,168,22,0,2,2,0,0,5,32,9,0,26,72,11,0,0,0,0,0,15,43,20,0,1
18,136,2,0,31,0,0,0,28,37,3,18,146,0,0,0,2,5,2,79,42,0,0,2,146,100,2,17,1,6,1,1,130,37,0,0,36,4,0,4,15,7,0,1,146,10,0,0,12,18,2,30,38,0,0,0,146,146,4,15,7,8,1,0,52,42,2,8,45,2,0,5,11,3,0,1,146,21,0,5,37,14,0,5,18,1,0,16,146,77,1,2,6,0,0,1,29,12,8,16,31,1,1,11,8,0,0,2,146,8,1,14,33,0,0,13,18,2,0,52,146,1,0,1,9,10,0,6,34,0,1,0
18,136,2,0,66,0,0,0,2,1,0,99,78,0,0,49,72,2,1,115,2,0,0,76,113,1,1,7,5,0,0,2,3,0,1,15,51,1,6,3,2,0,0,34,138,3,1,15,31,1,0,87,23,1,2,88,138,0,0,3,12,1,0,9,21,0,0,7,37,5,13,17,8,1,0,1,138,35,5,13,9,0,0,7,49,15,7,138,138,0,0,0,15,2,0,45,49,0,0,6,31,1,0,2,29,11,0,5,138,24,1,3,0,0,0,28,60,12,5,137,86,0,0,8,11,5,26,125,48,0,0,0
24,93,2,1,0,2,5,9,22,33,1,0,1,4,1,29,35,89,7,1,81,63,9,8,8,23,11,52,52,10,5,7,66,64,66,85,0,7,22,66,115,20,14,6,23,8,6,35,47,38,54,14,115,109,18,24,31,18,9,24,12,19,17,54,115,58,26,8,0,3,30,92,115,36,8,0,19,6,65,65,35,12,11,4,98,11,11,9,12,44,51,66,4,3,8,20,54,105,44,11,0,11,56,98,105,24,3,0,0,0,11,56,111,64,11,1,38,16,13,10,6,26,19,47,17,14,71,88,6,10,9,22
25,184,2,0,20,4,0,0,0,1,15,59,102,65,2,0,0,0,2,20,65,98,16,5,6,8,2,12,47,18,6,16,7,22,25,27,76,7,0,0,1,3,5,47,120,117,1,2,2,1,2,34,79,55,9,20,69,51,9,17,120,24,8,19,12,10,3,21,98,33,0,0,0,7,4,32,120,57,1,1,1,5,9,112,78,44,13,14,41,40,23,37,99,92,7,6,5,19,5,12,109,44,1,0,0,0,0,14,120,120,5,0,0,0,0,10,50,112,80,2,1,2,1,4,34,38,48,46,22,52,7,7
30,128,2,0,30,0,0,0,89,121,2,7,22,25,2,0,40,34,0,3,128,128,3,2,4,0,0,0,17,34,7,19,128,17,0,0,11,2,0,5,128,73,1,3,71,8,0,0,11,9,6,31,128,39,0,1,11,6,2,52,17,5,0,7,128,63,2,9,9,2,0,23,128,5,0,0,74,55,0,2,12,0,1,5,128,43,0,0,8,13,35,43,8,0,0,3,128,70,35,13,11,4,0,45,128,4,0,1,76,61,1,6,12,0,0,0,46,27,2,24,38,16,28,6,2,0,0,7,42,58,37,3
38,90,2,0,7,12,0,0,0,8,20,16,39,84,9,4,0,0,11,50,21,30,28,17,19,33,33,39,2,1,1,2,22,110,98,20,18,6,1,1,4,60,59,24,126,48,3,0,9,16,29,103,50,19,13,8,126,126,5,9,8,0,0,0,34,126,40,46,26,85,30,12,18,12,7,1,126,46,25,12,33,46,61,87,15,1,0,0,126,126,62,27,18,8,7,7,25,39,8,13,74,66,9,5,15,24,18,17,4,13,14,18,116,79,36,6,3,0,20,18,21,47,36,2,47,11,7,11,8,6,6,21
38,90,2,0,4,9,5,4,1,15,38,22,94,51,15,2,1,8,17,57,44,14,9,20,96,67,17,38,16,17,11,5,33,15,3,27,56,16,2,25,17,4,5,9,134,134,67,39,7,0,2,19,18,21,50,134,115,37,8,9,27,71,16,13,17,10,1,10,59,22,20,19,7,3,4,6,134,42,7,15,17,2,3,34,51,8,56,134,130,11,10,8,5,34,80,46,29,6,0,0,63,49,40,25,0,0,0,11,134,117,34,8,1,4,10,10,15,10,35,24,51,30,26,9,0,0,2,7,60,30,0,0
51,99,2,0,7,17,3,27,51,15,0,0,10,43,27,33,30,1,0,0,2,42,27,16,22,5,7,9,6,20,25,16,1,1,9,4,31,23,1,25,56,9,5,12,49,52,20,31,58,50,31,24,84,121,54,35,37,26,11,27,30,32,37,62,63,33,7,4,3,50,32,21,57,32,5,6,13,113,101,31,25,19,19,11,54,20,36,23,27,44,22,37,21,32,41,12,23,54,11,13,8,121,121,58,9,7,0,0,0,83,121,90,68,8,0,0,1,121,121,24,35,9,2,0,1,121,121,70,33,20,2,1
