5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,47,141,26,7,1,0,0,0,80,141,15,0,0,0,0,0,0,0,0,33,1,0,0,0,0,23,54,128,59,27,1,0,11,95,72,24,35,57,42,0,10,38,28,66,7,0,0,0,0,0,10,141,44,0,0,0,0,2,32,141,55,7,1,0,0,1,68,44,16,41,74,0,0,4,71,141,68,3,0,0,0,0,17,141,96,0,0,0,0,0,49,137,56,0,0,0,0,5,51,24,0,0,2,0,2,40,93
5,53,2,1,149,34,0,0,0,0,0,23,149,24,0,0,0,0,0,68,106,18,0,0,0,0,7,110,130,32,0,1,3,2,7,33,149,102,0,0,0,0,0,4,149,53,0,0,0,0,2,68,149,25,0,0,0,0,1,56,99,21,0,0,0,1,10,64,149,22,0,0,0,0,0,0,105,21,0,0,0,0,0,12,149,21,0,0,0,0,0,9,69,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,212,2,1,50,48,3,1,12,128,90,12,128,71,1,0,0,48,87,70,98,87,3,0,0,2,13,24,49,62,28,18,25,10,13,11,50,47,18,7,19,46,6,2,128,128,11,2,2,4,3,19,87,88,16,18,28,14,5,18,128,64,9,15,27,8,4,20,14,1,0,0,0,0,0,1,128,7,0,0,1,5,11,66,53,3,0,3,21,62,39,71,128,5,11,7,2,4,13,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,1,24,11,12,75,0,0,0,0,10,36,99
6,140,2,0,1,3,1,0,50,37,0,0,31,16,0,0,17,6,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,3,0,6,141,63,1,0,141,55,0,0,59,14,0,8,53,10,0,0,141,59,0,2,5,4,0,0,38,15,0,0,20,3,0,18,141,23,0,0,141,19,1,6,51,26,3,36,38,0,0,0,141,140,3,12,58,44,1,0,77,28,0,0,16,15,1,14,76,20,0,0,136,98,7,19,64,9,0,2,9,6,2,11,141,63,0,1,99,47,0,0,28,20,0,0
10,143,2,0,2,1,1,4,44,35,3,2,22,9,0,0,116,66,0,0,127,45,0,0,20,4,0,0,9,3,0,0,31,11,0,0,9,7,6,43,115,16,0,1,64,4,0,6,127,22,0,2,127,19,0,0,37,21,2,27,16,1,0,0,127,77,1,4,8,1,0,6,122,70,7,8,48,19,2,23,127,14,0,0,127,42,2,7,43,30,3,19,5,0,0,1,127,95,1,3,0,0,1,5,62,38,2,1,50,45,2,16,43,3,0,0,89,90,9,18,92,12,0,0,3,2,0,7,127,26,0,0
11,235,2,0,0,0,0,0,0,0,0,1,28,2,1,0,0,0,0,32,40,45,16,0,0,0,0,9,4,33,15,1,8,12,2,0,0,0,12,39,2,0,0,5,53,10,30,13,2,0,1,30,140,68,27,23,5,0,0,23,12,15,27,120,45,32,17,4,0,1,26,31,0,0,46,102,17,29,114,11,0,0,65,42,140,38,37,10,0,3,62,109,85,9,63,140,12,1,9,140,3,0,0,0,0,0,34,53,2,1,3,5,1,2,138,54,5,0,2,7,1,6,140,84,19,0,2,27,5,2,64,140
23,76,2,1,15,6,0,0,0,0,3,7,8,6,0,0,0,0,2,4,9,12,0,0,0,0,1,2,10,9,0,0,0,0,5,13,15,3,1,0,2,6,6,9,40,14,2,0,0,1,1,7,4,7,3,1,10,14,4,3,8,11,10,0,0,3,8,17,12,4,5,1,0,3,4,5,37,2,0,0,0,7,5,17,16,151,5,0,7,30,4,2,12,193,193,2,0,2,0,1,7,1,2,4,2,5,5,8,24,14,0,0,0,5,8,17,193,193,2,0,0,5,2,0,162,193,128,5,9,0,0,1
23,76,2,0,1,3,1,198,210,0,0,0,4,7,15,23,16,0,0,0,3,7,11,17,3,2,0,0,5,3,1,1,3,4,1,1,3,0,0,132,210,88,0,0,25,9,7,15,55,4,0,1,1,1,7,53,11,1,0,0,6,5,8,15,5,2,0,1,2,0,0,5,210,210,11,0,28,5,3,4,29,7,0,7,2,0,1,15,18,7,1,2,0,2,9,12,5,0,0,0,0,3,18,20,10,72,12,0,2,7,21,7,3,0,0,0,0,0,2,7,14,1,0,0,2,2,1,2,3,0,0,0
24,110,2,0,27,1,0,0,63,27,1,7,149,36,0,0,7,4,1,24,80,135,3,0,0,0,0,0,38,40,9,3,0,0,0,6,41,3,0,0,104,20,0,2,149,80,0,0,8,2,0,19,116,110,3,0,0,0,19,27,28,34,26,10,0,0,4,21,34,2,0,6,109,5,0,4,149,13,0,1,7,0,3,62,117,6,0,0,1,1,36,79,110,18,1,0,0,3,10,39,16,16,5,23,54,1,0,0,149,109,7,9,5,1,0,2,80,37,7,26,15,5,5,29,67,17,0,0,3,31,17,33
31,144,2,2,116,11,11,19,18,6,0,11,56,3,1,34,67,0,0,16,42,8,1,11,17,16,15,33,116,1,0,6,11,16,18,61,91,15,27,56,17,0,0,13,82,8,1,33,105,2,0,14,116,55,21,80,40,1,0,3,116,4,7,111,56,2,1,55,56,15,5,60,43,0,0,18,55,1,0,17,72,7,4,33,116,12,4,36,41,1,1,65,57,2,2,116,116,3,2,43,65,20,5,58,111,2,2,10,15,0,0,11,60,8,13,48,114,4,1,1,6,3,5,57,13,2,3,33,84,14,8,22
