7,89,2,0,67,0,0,0,0,1,9,68,175,0,0,0,0,0,0,67,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,90,10,0,0,1,2,3,35,175,11,1,0,0,0,0,77,84,10,6,44,23,1,0,5,0,0,2,31,19,0,0,0,112,41,0,0,0,0,0,10,175,90,0,0,0,0,0,14,124,25,12,70,8,0,0,1,0,0,59,114,15,0,0,0,123,58,0,0,0,0,0,1,175,89,0,0,0,0,0,29,76,16,4,9,1,0,0,30,0,0,13,27,22,2,0,1
16,163,2,0,65,5,1,0,5,20,36,134,132,30,1,0,0,1,3,103,56,21,1,3,7,6,5,38,51,4,0,0,0,0,2,48,85,53,112,36,7,9,8,37,134,103,28,13,1,0,1,78,59,43,35,90,37,19,7,25,119,18,4,8,2,2,1,33,60,47,40,25,10,33,38,21,134,72,13,7,1,5,16,77,51,15,15,41,24,44,45,46,78,21,10,8,2,2,2,33,41,49,26,5,6,9,4,14,103,16,1,1,2,3,7,103,38,8,7,4,1,2,14,102,26,9,12,7,0,0,9,48
20,116,2,0,9,0,0,1,12,111,130,32,32,4,2,7,24,30,55,48,2,3,8,27,34,8,4,7,0,1,3,127,130,1,1,2,60,4,1,31,57,10,10,16,130,30,15,18,0,0,1,22,14,13,30,113,8,0,0,0,0,5,11,129,130,0,0,0,37,18,6,73,48,0,0,0,130,35,5,6,0,0,0,19,47,3,6,87,41,0,0,16,0,0,1,64,130,5,0,0,12,11,21,122,10,0,0,0,121,59,11,11,0,0,0,2,30,20,6,24,20,0,0,7,0,1,1,76,86,1,0,0
20,183,2,1,12,7,5,32,14,17,28,21,11,3,3,6,2,17,58,57,5,4,14,14,11,49,70,13,51,8,2,5,10,31,32,19,26,4,9,53,64,65,38,75,19,3,7,52,51,97,124,32,124,52,12,26,12,22,87,55,58,21,11,68,66,3,1,36,65,41,16,11,12,23,28,56,34,22,42,124,76,50,12,9,124,37,9,35,27,15,13,96,43,51,25,39,85,15,8,33,25,69,27,14,3,2,3,9,9,9,31,83,87,61,5,6,124,58,30,13,18,16,5,65,72,39,7,4,2,5,14,33
26,102,2,0,17,0,0,0,50,65,6,25,80,0,0,0,0,2,10,105,15,0,0,0,0,3,34,51,50,0,0,0,0,0,2,94,49,0,0,0,78,50,4,14,148,9,0,0,0,0,1,26,38,5,1,4,5,0,4,21,67,0,0,0,0,0,0,58,36,28,118,44,42,8,0,1,148,75,90,6,0,0,0,8,30,13,18,14,9,0,0,5,40,14,1,1,3,4,5,16,36,102,148,17,0,0,0,6,5,68,148,144,4,0,0,1,1,10,104,148,15,0,0,0,2,15,12,16,29,27,0,0
29,28,2,2,50,1,0,0,0,0,0,3,80,3,0,0,0,0,0,9,94,2,0,0,0,0,0,14,66,3,0,0,0,0,0,11,67,3,0,0,0,0,0,2,102,21,0,0,0,0,0,2,85,11,0,0,0,0,0,18,101,82,4,0,0,0,0,11,72,2,0,0,0,0,0,5,106,2,0,0,0,0,0,15,90,16,0,0,0,0,0,13,190,190,14,0,0,0,0,7,43,0,0,0,0,0,0,16,81,0,0,0,0,0,0,18,102,11,0,0,0,0,0,22,190,86,0,0,0,0,0,190
29,195,2,2,6,11,28,17,28,32,22,21,3,12,28,8,11,28,82,29,5,13,18,1,4,37,89,36,0,0,0,6,50,106,61,2,6,3,27,13,15,23,106,57,72,43,83,27,15,16,49,34,9,17,87,96,29,23,42,17,0,0,5,76,106,67,35,0,22,15,81,54,6,8,55,89,106,27,28,29,10,27,42,57,27,15,12,48,44,55,44,23,5,9,18,100,106,1,2,2,8,13,31,23,11,10,90,106,36,11,3,7,7,10,84,106,17,17,8,20,11,12,62,73,3,3,3,76,58,11,40,42
29,195,2,0,0,15,69,105,44,0,0,0,13,105,105,50,14,0,0,1,15,105,90,1,4,4,8,11,4,67,31,14,67,49,3,2,11,2,10,65,82,19,4,13,86,95,28,26,33,10,9,19,13,41,32,65,38,28,27,14,10,17,8,16,64,71,20,15,23,4,6,26,85,27,5,17,81,24,13,19,53,33,61,47,37,26,8,27,39,62,105,23,4,11,7,16,105,103,22,5,40,14,27,28,16,7,3,14,14,7,28,37,102,41,4,1,102,36,3,7,59,58,18,19,27,15,9,15,105,105,9,17
31,245,2,0,10,51,58,3,0,0,0,1,10,68,119,26,7,2,0,0,16,119,94,11,2,0,0,0,2,100,119,7,5,8,0,1,76,48,29,89,11,0,0,8,103,60,26,42,53,16,1,5,119,119,18,13,21,23,4,38,20,42,11,5,37,67,4,7,31,85,43,96,23,5,10,2,45,102,91,119,11,0,0,3,119,42,52,67,7,13,3,35,18,48,29,10,13,24,3,6,43,56,38,19,2,1,5,3,47,40,24,45,9,1,5,22,20,17,33,73,35,9,2,18,26,27,17,11,4,2,7,18
34,22,2,2,125,1,0,0,0,0,0,7,122,3,0,0,0,0,0,2,126,12,0,0,0,0,0,4,126,18,0,0,0,0,0,2,126,1,0,0,0,0,0,21,126,2,0,0,0,0,0,11,126,8,0,0,0,0,0,23,126,4,0,0,0,0,0,28,126,0,0,0,0,0,0,23,126,5,0,0,0,0,0,12,126,28,0,0,0,0,0,8,126,18,0,0,0,0,0,29,126,3,0,0,0,0,0,8,126,2,0,0,0,0,0,17,126,1,0,0,0,0,0,29,126,34,0,0,0,0,0,16
